Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2052,CA-2022-012507,2019-09-07,2019-09-12,Second Class,CUS-01037,William Davis,Home Office,United States,Minneapolis,Minnesota,26794,Central,FUR-FUR-12321,Furniture,Furnishings,Deflect-O Chair Mat,194.86,7,0.1,26.07
2053,CA-2022-012507,2019-09-07,2019-09-12,Second Class,CUS-01037,William Davis,Home Office,United States,Minneapolis,Minnesota,26794,Central,FUR-FUR-12321,Furniture,Furnishings,Deflect-O Chair Mat,194.86,7,0.1,26.07
2054,CA-2020-012512,2022-07-22,2022-07-23,Same Day,CUS-01072,James Williams,Home Office,United States,Columbus,Ohio,53392,Central,OFF-LAB-52183,Office Supplies,Labels,Avery Easy Peel Labels,128.01,10,0.1,42.66
2055,CA-2020-012512,2022-07-22,2022-07-23,Same Day,CUS-01072,James Williams,Home Office,United States,Columbus,Ohio,53392,Central,OFF-LAB-52183,Office Supplies,Labels,Avery Easy Peel Labels,128.01,10,0.1,42.66
2056,CA-2020-012515,2022-02-27,2022-02-27,Same Day,CUS-01041,Emily Williams,Consumer,United States,Baltimore,Maryland,29445,East,OFF-ENV-79367,Office Supplies,Envelopes,Quality Park Catalog Envelopes,45.42,10,0.2,3.49
2057,CA-2020-012515,2022-02-27,2022-02-27,Same Day,CUS-01041,Emily Williams,Consumer,United States,Baltimore,Maryland,29445,East,OFF-ENV-79367,Office Supplies,Envelopes,Quality Park Catalog Envelopes,45.42,10,0.2,3.49
2058,CA-2020-012515,2022-02-27,2022-02-27,Same Day,CUS-01041,Emily Williams,Consumer,United States,Baltimore,Maryland,29445,East,OFF-ENV-79367,Office Supplies,Envelopes,Quality Park Catalog Envelopes,45.42,10,0.2,3.49
2059,CA-2020-012515,2022-02-27,2022-02-27,Same Day,CUS-01041,Emily Williams,Consumer,United States,Baltimore,Maryland,29445,East,OFF-ENV-79367,Office Supplies,Envelopes,Quality Park Catalog Envelopes,45.42,10,0.2,3.49
2060,CA-2020-012519,2022-12-28,2023-01-01,Second Class,CUS-01109,Christopher Davis,Corporate,United States,Baltimore,Maryland,42320,East,TEC-PHO-56683,Technology,Phones,Google Pixel 7,2730.23,8,0,992.37
2061,CA-2020-012519,2022-12-28,2023-01-01,Second Class,CUS-01109,Christopher Davis,Corporate,United States,Baltimore,Maryland,42320,East,TEC-PHO-56683,Technology,Phones,Google Pixel 7,2730.23,8,0,992.37
2062,CA-2020-012519,2022-12-28,2023-01-01,Second Class,CUS-01109,Christopher Davis,Corporate,United States,Baltimore,Maryland,42320,East,TEC-PHO-56683,Technology,Phones,Google Pixel 7,2730.23,8,0,992.37
2063,CA-2022-012522,2022-05-23,2022-05-28,Second Class,CUS-01025,Karen Harris,Home Office,United States,Boston,Massachusetts,17938,East,OFF-LAB-76077,Office Supplies,Labels,Maco Laser Labels,56.59,7,0.4,-9.34
2064,CA-2021-012525,2020-02-23,2020-02-27,Second Class,CUS-01004,Jennifer Lee,Corporate,United States,Baltimore,Maryland,20316,East,FUR-FUR-68547,Furniture,Furnishings,Deflect-O Chair Mat,371.71,9,0,106.88
2065,CA-2021-012525,2020-02-23,2020-02-27,Second Class,CUS-01004,Jennifer Lee,Corporate,United States,Baltimore,Maryland,20316,East,FUR-FUR-68547,Furniture,Furnishings,Deflect-O Chair Mat,371.71,9,0,106.88
2066,CA-2021-012525,2020-02-23,2020-02-27,Second Class,CUS-01004,Jennifer Lee,Corporate,United States,Baltimore,Maryland,20316,East,FUR-FUR-68547,Furniture,Furnishings,Deflect-O Chair Mat,371.71,9,0,106.88
2067,CA-2019-012528,2021-07-22,2021-07-24,First Class,CUS-01091,David Anderson,Corporate,United States,Miami,Florida,31351,South,OFF-ART-12222,Office Supplies,Art,Faber-Castell Watercolor,8.2,6,0.5,-0.81
2068,CA-2019-012528,2021-07-22,2021-07-24,First Class,CUS-01091,David Anderson,Corporate,United States,Miami,Florida,31351,South,OFF-ART-12222,Office Supplies,Art,Faber-Castell Watercolor,8.2,6,0.5,-0.81
2069,CA-2019-012528,2021-07-22,2021-07-24,First Class,CUS-01091,David Anderson,Corporate,United States,Miami,Florida,31351,South,OFF-ART-12222,Office Supplies,Art,Faber-Castell Watercolor,8.2,6,0.5,-0.81
2070,CA-2022-012531,2019-02-22,2019-02-23,Same Day,CUS-01051,Thomas Jackson,Consumer,United States,San Francisco,California,90357,West,TEC-ACC-84136,Technology,Accessories,Belkin Surge Protector,96.01,1,0,32.56
2071,CA-2022-012531,2019-02-22,2019-02-23,Same Day,CUS-01051,Thomas Jackson,Consumer,United States,San Francisco,California,90357,West,TEC-ACC-84136,Technology,Accessories,Belkin Surge Protector,96.01,1,0,32.56
2072,CA-2022-012536,2019-05-20,2019-05-23,Second Class,CUS-01014,Thomas Johnson,Home Office,United States,Seattle,Washington,22040,West,FUR-BOO-20637,Furniture,Bookcases,Sauder Cottage Road Bookcase,178.67,2,0.5,-18.78
2073,CA-2022-012537,2022-11-23,2022-11-28,Second Class,CUS-01106,John Perez,Consumer,United States,Philadelphia,Pennsylvania,68785,East,TEC-PHO-39805,Technology,Phones,Google Pixel 7,1972.19,9,0,140.01
2074,CA-2022-012537,2022-11-23,2022-11-28,Second Class,CUS-01106,John Perez,Consumer,United States,Philadelphia,Pennsylvania,68785,East,TEC-PHO-39805,Technology,Phones,Google Pixel 7,1972.19,9,0,140.01
2075,CA-2022-012541,2019-03-28,2019-03-31,Second Class,CUS-01020,Joseph Hernandez,Consumer,United States,Phoenix,Arizona,51872,West,FUR-FUR-97852,Furniture,Furnishings,Lorell Dry-Erase Board,150.97,9,0.2,37.27
2076,CA-2022-012541,2019-03-28,2019-03-31,Second Class,CUS-01020,Joseph Hernandez,Consumer,United States,Phoenix,Arizona,51872,West,FUR-FUR-97852,Furniture,Furnishings,Lorell Dry-Erase Board,150.97,9,0.2,37.27
2077,CA-2022-012541,2019-03-28,2019-03-31,Second Class,CUS-01020,Joseph Hernandez,Consumer,United States,Phoenix,Arizona,51872,West,FUR-FUR-97852,Furniture,Furnishings,Lorell Dry-Erase Board,150.97,9,0.2,37.27
2078,CA-2022-012541,2019-03-28,2019-03-31,Second Class,CUS-01020,Joseph Hernandez,Consumer,United States,Phoenix,Arizona,51872,West,FUR-FUR-97852,Furniture,Furnishings,Lorell Dry-Erase Board,150.97,9,0.2,37.27
2079,CA-2019-012542,2020-02-14,2020-02-19,Standard Class,CUS-01030,Joseph White,Corporate,United States,Houston,Texas,55794,South,OFF-PAP-58249,Office Supplies,Paper,Georgia-Pacific Copy Paper,55.71,3,0.4,-3.76
2080,CA-2021-012543,2022-02-13,2022-02-16,First Class,CUS-01021,Joseph Brown,Corporate,United States,Phoenix,Arizona,43590,West,FUR-TAB-44123,Furniture,Tables,Sauder Palladia Desk,266.16,5,0.5,-8.19
2081,CA-2021-012543,2022-02-13,2022-02-16,First Class,CUS-01021,Joseph Brown,Corporate,United States,Phoenix,Arizona,43590,West,FUR-TAB-44123,Furniture,Tables,Sauder Palladia Desk,266.16,5,0.5,-8.19
2082,CA-2021-012543,2022-02-13,2022-02-16,First Class,CUS-01021,Joseph Brown,Corporate,United States,Phoenix,Arizona,43590,West,FUR-TAB-44123,Furniture,Tables,Sauder Palladia Desk,266.16,5,0.5,-8.19
2083,CA-2021-012543,2022-02-13,2022-02-16,First Class,CUS-01021,Joseph Brown,Corporate,United States,Phoenix,Arizona,43590,West,FUR-TAB-44123,Furniture,Tables,Sauder Palladia Desk,266.16,5,0.5,-8.19
2084,CA-2020-012546,2019-08-19,2019-08-25,Standard Class,CUS-01103,Robert White,Consumer,United States,Philadelphia,Pennsylvania,36233,East,OFF-FAS-98369,Office Supplies,Fasteners,3M Post-it Flags,132.6,10,0.2,25.77
2085,CA-2020-012548,2020-05-31,2020-06-05,Second Class,CUS-01004,Jennifer Lee,Corporate,United States,Chicago,Illinois,38367,Central,TEC-ACC-75482,Technology,Accessories,Anker USB-C Hub,289.77,7,0.3,67.56
2086,CA-2020-012548,2020-05-31,2020-06-05,Second Class,CUS-01004,Jennifer Lee,Corporate,United States,Chicago,Illinois,38367,Central,TEC-ACC-75482,Technology,Accessories,Anker USB-C Hub,289.77,7,0.3,67.56
2087,CA-2020-012548,2020-05-31,2020-06-05,Second Class,CUS-01004,Jennifer Lee,Corporate,United States,Chicago,Illinois,38367,Central,TEC-ACC-75482,Technology,Accessories,Anker USB-C Hub,289.77,7,0.3,67.56
2088,CA-2020-012548,2020-05-31,2020-06-05,Second Class,CUS-01004,Jennifer Lee,Corporate,United States,Chicago,Illinois,38367,Central,TEC-ACC-75482,Technology,Accessories,Anker USB-C Hub,289.77,7,0.3,67.56
2089,CA-2020-012553,2021-09-10,2021-09-12,First Class,CUS-01010,Sandra Lopez,Corporate,United States,New York,New York,14089,East,OFF-BIN-45944,Office Supplies,Binders,Avery Heavy Duty Binder,34.06,5,0.5,-3.45
2090,CA-2020-012553,2021-09-10,2021-09-12,First Class,CUS-01010,Sandra Lopez,Corporate,United States,New York,New York,14089,East,OFF-BIN-45944,Office Supplies,Binders,Avery Heavy Duty Binder,34.06,5,0.5,-3.45
2091,CA-2019-012557,2021-01-23,2021-01-28,Second Class,CUS-01025,Karen Harris,Home Office,United States,Miami,Florida,19974,South,FUR-FUR-12935,Furniture,Furnishings,Lorell Dry-Erase Board,22.25,1,0,3.8
2092,CA-2019-012557,2021-01-23,2021-01-28,Second Class,CUS-01025,Karen Harris,Home Office,United States,Miami,Florida,19974,South,FUR-FUR-12935,Furniture,Furnishings,Lorell Dry-Erase Board,22.25,1,0,3.8
2093,CA-2019-012557,2021-01-23,2021-01-28,Second Class,CUS-01025,Karen Harris,Home Office,United States,Miami,Florida,19974,South,FUR-FUR-12935,Furniture,Furnishings,Lorell Dry-Erase Board,22.25,1,0,3.8
2094,CA-2022-012558,2019-09-04,2019-09-10,Standard Class,CUS-01023,Betty Garcia,Corporate,United States,New York,New York,21284,East,OFF-LAB-85992,Office Supplies,Labels,Staples Multipurpose Labels,25.85,5,0.2,1.52
2095,CA-2022-012558,2019-09-04,2019-09-10,Standard Class,CUS-01023,Betty Garcia,Corporate,United States,New York,New York,21284,East,OFF-LAB-85992,Office Supplies,Labels,Staples Multipurpose Labels,25.85,5,0.2,1.52
2096,CA-2022-012558,2019-09-04,2019-09-10,Standard Class,CUS-01023,Betty Garcia,Corporate,United States,New York,New York,21284,East,OFF-LAB-85992,Office Supplies,Labels,Staples Multipurpose Labels,25.85,5,0.2,1.52
2097,CA-2022-012558,2019-09-04,2019-09-10,Standard Class,CUS-01023,Betty Garcia,Corporate,United States,New York,New York,21284,East,OFF-LAB-85992,Office Supplies,Labels,Staples Multipurpose Labels,25.85,5,0.2,1.52
2098,CA-2019-012560,2020-03-17,2020-03-23,Standard Class,CUS-01087,Susan Martinez,Corporate,United States,Houston,Texas,14870,South,FUR-FUR-64057,Furniture,Furnishings,Master Caster Doorstop,15.15,1,0,4.74
2099,CA-2019-012560,2020-03-17,2020-03-23,Standard Class,CUS-01087,Susan Martinez,Corporate,United States,Houston,Texas,14870,South,FUR-FUR-64057,Furniture,Furnishings,Master Caster Doorstop,15.15,1,0,4.74
2100,CA-2019-012560,2020-03-17,2020-03-23,Standard Class,CUS-01087,Susan Martinez,Corporate,United States,Houston,Texas,14870,South,FUR-FUR-64057,Furniture,Furnishings,Master Caster Doorstop,15.15,1,0,4.74
2101,CA-2021-012562,2020-02-20,2020-02-22,First Class,CUS-01086,Mark Jones,Corporate,United States,Dallas,Texas,40778,Central,OFF-STO-95220,Office Supplies,Storage,Avery Lateral File,23.09,10,0.4,-3.16
2102,CA-2021-012562,2020-02-20,2020-02-22,First Class,CUS-01086,Mark Jones,Corporate,United States,Dallas,Texas,40778,Central,OFF-STO-95220,Office Supplies,Storage,Avery Lateral File,23.09,10,0.4,-3.16
2103,CA-2021-012562,2020-02-20,2020-02-22,First Class,CUS-01086,Mark Jones,Corporate,United States,Dallas,Texas,40778,Central,OFF-STO-95220,Office Supplies,Storage,Avery Lateral File,23.09,10,0.4,-3.16
2104,CA-2021-012562,2020-02-20,2020-02-22,First Class,CUS-01086,Mark Jones,Corporate,United States,Dallas,Texas,40778,Central,OFF-STO-95220,Office Supplies,Storage,Avery Lateral File,23.09,10,0.4,-3.16
2105,CA-2020-012566,2020-08-09,2020-08-11,First Class,CUS-01077,William Clark,Home Office,United States,Kansas City,Missouri,71928,Central,OFF-ART-96324,Office Supplies,Art,Faber-Castell Watercolor,122.63,9,0,21.86
2106,CA-2020-012566,2020-08-09,2020-08-11,First Class,CUS-01077,William Clark,Home Office,United States,Kansas City,Missouri,71928,Central,OFF-ART-96324,Office Supplies,Art,Faber-Castell Watercolor,122.63,9,0,21.86
2107,CA-2020-012566,2020-08-09,2020-08-11,First Class,CUS-01077,William Clark,Home Office,United States,Kansas City,Missouri,71928,Central,OFF-ART-96324,Office Supplies,Art,Faber-Castell Watercolor,122.63,9,0,21.86
2108,CA-2022-012567,2022-04-03,2022-04-04,Same Day,CUS-01060,Emily Williams,Home Office,United States,Minneapolis,Minnesota,29350,Central,OFF-STO-81076,Office Supplies,Storage,Bankers Box Stor/File,151.91,7,0,44.19
2109,CA-2022-012567,2022-04-03,2022-04-04,Same Day,CUS-01060,Emily Williams,Home Office,United States,Minneapolis,Minnesota,29350,Central,OFF-STO-81076,Office Supplies,Storage,Bankers Box Stor/File,151.91,7,0,44.19
2110,CA-2021-012569,2022-08-14,2022-08-15,Same Day,CUS-01097,Charles Miller,Consumer,United States,Los Angeles,California,55017,West,OFF-ART-54780,Office Supplies,Art,Sharpie Permanent Markers,38.53,3,0,16.99
2111,CA-2021-012569,2022-08-14,2022-08-15,Same Day,CUS-01097,Charles Miller,Consumer,United States,Los Angeles,California,55017,West,OFF-ART-54780,Office Supplies,Art,Sharpie Permanent Markers,38.53,3,0,16.99
2112,CA-2022-012572,2021-05-08,2021-05-15,Standard Class,CUS-01070,Mary Lee,Home Office,United States,Washington,District of Columbia,23607,East,OFF-BIN-82148,Office Supplies,Binders,Cardinal EasyOpen Binder,18.55,3,0.1,6.0
2113,CA-2022-012572,2021-05-08,2021-05-15,Standard Class,CUS-01070,Mary Lee,Home Office,United States,Washington,District of Columbia,23607,East,OFF-BIN-82148,Office Supplies,Binders,Cardinal EasyOpen Binder,18.55,3,0.1,6.0
2114,CA-2022-012572,2021-05-08,2021-05-15,Standard Class,CUS-01070,Mary Lee,Home Office,United States,Washington,District of Columbia,23607,East,OFF-BIN-82148,Office Supplies,Binders,Cardinal EasyOpen Binder,18.55,3,0.1,6.0
2115,CA-2022-012573,2020-10-28,2020-10-31,First Class,CUS-01067,Betty Taylor,Home Office,United States,Atlanta,Georgia,85631,South,FUR-FUR-23949,Furniture,Furnishings,Lorell Dry-Erase Board,217.16,8,0,83.33
2116,CA-2022-012573,2020-10-28,2020-10-31,First Class,CUS-01067,Betty Taylor,Home Office,United States,Atlanta,Georgia,85631,South,FUR-FUR-23949,Furniture,Furnishings,Lorell Dry-Erase Board,217.16,8,0,83.33
2117,CA-2019-012574,2019-08-09,2019-08-09,Same Day,CUS-01118,Lisa Perez,Home Office,United States,Boston,Massachusetts,41697,East,FUR-BOO-81036,Furniture,Bookcases,Bush Furniture Cabot Bookcase,325.46,4,0,18.38
2118,CA-2019-012574,2019-08-09,2019-08-09,Same Day,CUS-01118,Lisa Perez,Home Office,United States,Boston,Massachusetts,41697,East,FUR-BOO-81036,Furniture,Bookcases,Bush Furniture Cabot Bookcase,325.46,4,0,18.38
2119,CA-2019-012574,2019-08-09,2019-08-09,Same Day,CUS-01118,Lisa Perez,Home Office,United States,Boston,Massachusetts,41697,East,FUR-BOO-81036,Furniture,Bookcases,Bush Furniture Cabot Bookcase,325.46,4,0,18.38
2120,CA-2019-012579,2020-01-16,2020-01-21,Standard Class,CUS-01033,Robert Miller,Home Office,United States,Houston,Texas,65301,South,FUR-FUR-88323,Furniture,Furnishings,Deflect-O Chair Mat,82.36,7,0.3,10.98
2121,CA-2019-012579,2020-01-16,2020-01-21,Standard Class,CUS-01033,Robert Miller,Home Office,United States,Houston,Texas,65301,South,FUR-FUR-88323,Furniture,Furnishings,Deflect-O Chair Mat,82.36,7,0.3,10.98
2122,CA-2019-012579,2020-01-16,2020-01-21,Standard Class,CUS-01033,Robert Miller,Home Office,United States,Houston,Texas,65301,South,FUR-FUR-88323,Furniture,Furnishings,Deflect-O Chair Mat,82.36,7,0.3,10.98
2123,CA-2019-012579,2020-01-16,2020-01-21,Standard Class,CUS-01033,Robert Miller,Home Office,United States,Houston,Texas,65301,South,FUR-FUR-88323,Furniture,Furnishings,Deflect-O Chair Mat,82.36,7,0.3,10.98
2124,CA-2022-012581,2022-04-30,2022-05-07,Standard Class,CUS-01063,Thomas Jackson,Home Office,United States,Baltimore,Maryland,51894,East,FUR-CHA-72075,Furniture,Chairs,Herman Miller Aeron,1835.29,7,0,402.08
2125,CA-2022-012581,2022-04-30,2022-05-07,Standard Class,CUS-01063,Thomas Jackson,Home Office,United States,Baltimore,Maryland,51894,East,FUR-CHA-72075,Furniture,Chairs,Herman Miller Aeron,1835.29,7,0,402.08
2126,CA-2022-012581,2022-04-30,2022-05-07,Standard Class,CUS-01063,Thomas Jackson,Home Office,United States,Baltimore,Maryland,51894,East,FUR-CHA-72075,Furniture,Chairs,Herman Miller Aeron,1835.29,7,0,402.08
2127,CA-2022-012586,2021-02-17,2021-02-23,Standard Class,CUS-01098,Patricia Clark,Corporate,United States,Baltimore,Maryland,43050,East,OFF-PAP-42163,Office Supplies,Paper,Hammermill Premium Copy Paper,13.83,2,0.5,-1.4
2128,CA-2022-012586,2021-02-17,2021-02-23,Standard Class,CUS-01098,Patricia Clark,Corporate,United States,Baltimore,Maryland,43050,East,OFF-PAP-42163,Office Supplies,Paper,Hammermill Premium Copy Paper,13.83,2,0.5,-1.4
2129,CA-2022-012586,2021-02-17,2021-02-23,Standard Class,CUS-01098,Patricia Clark,Corporate,United States,Baltimore,Maryland,43050,East,OFF-PAP-42163,Office Supplies,Paper,Hammermill Premium Copy Paper,13.83,2,0.5,-1.4
2130,CA-2020-012587,2021-08-19,2021-08-25,Standard Class,CUS-01040,Betty Davis,Consumer,United States,Atlanta,Georgia,90441,South,FUR-CHA-99630,Furniture,Chairs,HON Ignition 2.0 Task Chair,48.25,1,0.5,-1.88
2131,CA-2020-012587,2021-08-19,2021-08-25,Standard Class,CUS-01040,Betty Davis,Consumer,United States,Atlanta,Georgia,90441,South,FUR-CHA-99630,Furniture,Chairs,HON Ignition 2.0 Task Chair,48.25,1,0.5,-1.88
2132,CA-2022-012592,2022-11-28,2022-11-28,Same Day,CUS-01033,Robert Miller,Home Office,United States,Washington,District of Columbia,74369,East,TEC-COP-31331,Technology,Copiers,Ricoh IM C300,1213.73,10,0.3,267.86
2133,CA-2022-012592,2022-11-28,2022-11-28,Same Day,CUS-01033,Robert Miller,Home Office,United States,Washington,District of Columbia,74369,East,TEC-COP-31331,Technology,Copiers,Ricoh IM C300,1213.73,10,0.3,267.86
2134,CA-2019-012595,2021-09-14,2021-09-14,Same Day,CUS-01001,Linda Smith,Home Office,United States,Atlanta,Georgia,59377,South,TEC-ACC-39284,Technology,Accessories,Anker USB-C Hub,118.22,10,0.5,-8.36
2135,CA-2019-012595,2021-09-14,2021-09-14,Same Day,CUS-01001,Linda Smith,Home Office,United States,Atlanta,Georgia,59377,South,TEC-ACC-39284,Technology,Accessories,Anker USB-C Hub,118.22,10,0.5,-8.36
2136,CA-2019-012595,2021-09-14,2021-09-14,Same Day,CUS-01001,Linda Smith,Home Office,United States,Atlanta,Georgia,59377,South,TEC-ACC-39284,Technology,Accessories,Anker USB-C Hub,118.22,10,0.5,-8.36
2137,CA-2019-012595,2021-09-14,2021-09-14,Same Day,CUS-01001,Linda Smith,Home Office,United States,Atlanta,Georgia,59377,South,TEC-ACC-39284,Technology,Accessories,Anker USB-C Hub,118.22,10,0.5,-8.36
2138,CA-2019-012597,2019-12-03,2019-12-06,Second Class,CUS-01095,Ashley Hernandez,Corporate,United States,Baltimore,Maryland,75030,East,FUR-FUR-78835,Furniture,Furnishings,Deflect-O Chair Mat,1027.19,6,0,223.36
2139,CA-2021-012598,2022-02-15,2022-02-15,Same Day,CUS-01009,Karen Smith,Consumer,United States,Boston,Massachusetts,97123,East,FUR-FUR-76468,Furniture,Furnishings,Master Caster Doorstop,524.86,3,0,31.3
2140,CA-2020-012602,2021-07-02,2021-07-05,First Class,CUS-01062,Donald Martin,Consumer,United States,Philadelphia,Pennsylvania,86299,East,FUR-CHA-40441,Furniture,Chairs,HON Ignition 2.0 Task Chair,316.23,5,0,110.25
2141,CA-2020-012602,2021-07-02,2021-07-05,First Class,CUS-01062,Donald Martin,Consumer,United States,Philadelphia,Pennsylvania,86299,East,FUR-CHA-40441,Furniture,Chairs,HON Ignition 2.0 Task Chair,316.23,5,0,110.25
2142,CA-2020-012602,2021-07-02,2021-07-05,First Class,CUS-01062,Donald Martin,Consumer,United States,Philadelphia,Pennsylvania,86299,East,FUR-CHA-40441,Furniture,Chairs,HON Ignition 2.0 Task Chair,316.23,5,0,110.25
2143,CA-2020-012602,2021-07-02,2021-07-05,First Class,CUS-01062,Donald Martin,Consumer,United States,Philadelphia,Pennsylvania,86299,East,FUR-CHA-40441,Furniture,Chairs,HON Ignition 2.0 Task Chair,316.23,5,0,110.25
2144,CA-2019-012604,2019-05-03,2019-05-08,Standard Class,CUS-01068,Mark Brown,Consumer,United States,Columbus,Ohio,79536,Central,TEC-ACC-51881,Technology,Accessories,Anker USB-C Hub,414.81,8,0.1,52.05
2145,CA-2019-012604,2019-05-03,2019-05-08,Standard Class,CUS-01068,Mark Brown,Consumer,United States,Columbus,Ohio,79536,Central,TEC-ACC-51881,Technology,Accessories,Anker USB-C Hub,414.81,8,0.1,52.05
2146,CA-2019-012604,2019-05-03,2019-05-08,Standard Class,CUS-01068,Mark Brown,Consumer,United States,Columbus,Ohio,79536,Central,TEC-ACC-51881,Technology,Accessories,Anker USB-C Hub,414.81,8,0.1,52.05
